CustomerId,CreditScore,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Exited
15742638,747,4,2,0,1,0
15578603,584,1,1,0,0,1
15726088,476,6,1,1,1,0
15682533,850,7,1,0,1,0
15772995,529,2,1,1,0,0
15765694,584,1,1,0,1,1
15659486,586,9,1,1,0,0
15568963,674,2,1,1,0,1
15703820,552,9,2,1,0,1
15569410,601,7,2,1,1,0
15632256,541,7,1,0,0,0
15724466,744,2,1,1,0,0
15777639,595,10,2,0,0,0
15802501,724,5,2,1,0,0
15778410,533,7,1,0,1,1
15670702,618,2,2,0,1,0
15704763,523,1,1,1,1,1
15645544,642,5,1,1,0,0
15757646,584,9,2,1,0,0
15701121,521,5,1,0,1,1
15796313,662,4,2,1,0,1
15815660,758,1,1,1,1,0
15602844,717,7,1,0,0,0
15636238,611,1,2,1,1,0
15770101,766,6,2,1,1,0
15645543,636,3,2,1,1,0
15596397,814,7,2,1,1,0
15770525,760,1,2,0,0,0
15684267,607,2,2,1,1,0
15689980,725,4,1,0,0,1
15633260,600,1,1,0,1,0
15756471,656,4,2,1,1,0
15721303,640,1,1,0,0,0
15802256,439,7,2,1,0,0
15725664,549,8,1,0,0,0
15674851,622,5,2,0,0,0
15701946,715,4,1,0,0,0
15748947,657,5,1,1,1,0
15673342,703,2,2,1,0,0
15601008,802,8,2,1,0,0
15771636,793,0,1,0,0,0
15642002,554,6,2,0,0,1
15693381,533,1,2,0,1,0
15607691,658,8,1,1,1,0
15589380,713,3,2,1,1,0
15603846,711,2,2,1,0,1
15753549,669,1,1,0,0,1
15725355,439,8,1,0,1,0
15773017,763,6,2,1,1,0
15625641,697,3,2,1,1,0
15776467,702,8,2,1,0,0
15746451,686,7,1,0,1,0
15777922,629,1,2,1,1,0
15606841,823,1,2,1,0,0
15757648,683,5,1,0,1,0
15677173,555,9,1,1,0,0
15764170,647,4,1,1,0,1
15610446,714,4,3,0,0,1
15612776,850,10,2,1,1,0
15794122,713,3,2,1,1,0
15774931,452,7,1,1,1,0
15779247,683,8,1,1,0,0
15707078,577,1,1,0,0,0
15605263,552,5,1,0,1,0
15607381,769,7,2,1,0,0
15683471,691,7,2,0,0,0
15605037,818,2,1,0,1,1
15576085,739,5,2,0,0,0
15770435,639,6,2,1,1,0
15592994,651,0,2,1,1,0
15624068,779,0,2,0,1,0
15595221,850,7,1,1,0,0
15637131,829,9,2,1,0,0
15613471,579,2,2,1,1,0
15583499,510,9,1,1,1,0
15752816,531,3,1,0,0,0
15804075,628,3,1,1,0,0
15800517,633,5,2,1,1,0
15712319,714,8,2,0,1,0
15797389,604,9,1,1,1,0
15621432,630,1,2,0,0,0
15779390,850,4,1,1,1,0
15711219,788,8,1,1,1,1
15770498,798,4,1,1,1,0
15678727,770,4,1,1,0,1
15573893,569,9,2,1,1,0
15740104,425,7,2,0,1,1
15792649,547,9,2,0,0,0
15605275,725,8,1,0,0,1
15572467,506,5,2,1,1,0
15738219,632,7,2,1,1,0
15600710,620,0,1,1,0,0
15804394,663,8,1,1,0,1
15694188,700,5,2,0,1,0
15583718,696,6,1,1,1,0
15802478,767,6,2,1,1,0
15619343,561,7,2,1,0,1
15758813,350,0,2,0,0,1
15761374,706,9,1,1,1,0
15569209,464,5,1,1,1,0
15788539,501,3,1,1,0,0
15747222,745,8,2,1,1,0
15769346,587,1,2,1,0,0
15699634,667,2,2,1,1,0
15589076,737,9,1,0,1,1
15812338,485,7,1,1,0,0
15758845,590,0,1,0,1,1
15685844,518,8,1,0,1,0
15583090,581,8,2,1,0,0
15587581,785,5,2,1,1,0
15633640,799,4,1,1,1,0
15573741,698,10,1,1,1,0
15633574,730,4,1,1,0,0
15711455,740,4,1,0,0,1
15570601,785,9,1,1,1,1
15690925,527,2,1,1,0,1
15709338,544,1,1,1,1,0
15780746,705,4,2,1,1,0
15681956,684,9,2,1,1,0
15778190,639,8,1,1,1,0
15786852,565,2,2,1,1,0
15726494,481,9,1,1,0,1
15641183,731,8,1,1,0,0
15805312,607,7,1,0,1,0
15636572,760,7,2,1,1,0
15632575,559,9,1,1,1,0
15740164,715,3,1,1,1,0
15574947,656,8,2,0,1,0
15597909,652,7,1,1,0,0
15782574,624,6,2,0,0,0
15734999,634,2,1,1,0,0
15706593,850,10,2,1,1,0
15766686,659,1,1,1,0,0
15590268,529,5,1,1,1,0
15763055,572,5,1,0,1,0
15664754,640,9,4,0,1,1
15643630,770,9,2,1,0,1
15641043,648,7,2,1,1,0
15768095,579,9,1,0,1,0
15811314,589,9,2,1,0,0
15669922,530,2,2,1,1,0
15707114,831,2,2,0,1,0
15670602,790,7,1,0,1,0
15713479,656,6,2,1,0,0
15663830,563,6,2,1,1,0
15566958,667,7,1,1,1,0
15680918,613,8,1,1,0,0
15663921,429,7,2,1,1,0
15716324,665,9,1,1,1,0
15796969,731,4,2,1,1,0
15574783,584,1,2,1,1,0
15773487,634,8,1,0,0,0
15802486,488,3,2,1,1,0
15783398,535,7,1,1,0,0
15649418,776,7,2,1,1,0
15604588,850,3,2,0,1,0
15735428,673,0,2,0,0,0
15629078,850,5,1,1,1,1
15806880,627,6,1,1,1,0
15754999,570,8,1,1,1,0
15781034,796,5,2,0,1,0
15622017,773,10,1,1,1,0
15705885,752,2,2,1,1,0
15677382,625,1,1,1,1,0
15566843,535,9,1,1,1,0
15608387,786,4,2,1,0,0
15810786,620,3,2,1,1,0
15626983,605,6,2,1,1,0
15773605,670,3,2,1,0,0
15811261,617,0,1,1,1,0
15590606,595,9,2,1,0,0
15576644,687,4,1,1,0,1
15750264,757,6,2,1,1,0
15741554,746,2,1,1,1,0
15769051,503,7,1,0,1,0
15812198,543,1,1,0,0,1
15699772,428,3,2,1,0,1
15744105,768,3,2,0,1,0
15739858,618,7,1,1,1,1
15723720,591,7,2,0,1,0
15638355,658,5,1,0,0,1
15805637,625,9,3,1,0,1
15629575,717,2,1,1,0,1
15586243,667,8,1,1,1,0
15757931,804,3,2,1,0,0
15716023,693,1,2,0,1,0
15647782,729,8,2,1,0,0
15716609,484,3,1,0,0,1
15623791,632,3,1,1,0,0
15627262,536,6,2,1,0,0
15652693,573,4,1,0,0,1
15586993,655,5,2,1,1,0
15815560,666,7,1,1,1,0
15584930,726,5,2,1,0,0
15799031,523,3,2,1,0,0
15810457,728,9,2,1,0,0
15697879,701,3,2,1,0,0
15594902,518,3,1,0,1,0
15799710,739,7,1,0,1,0
15659651,531,7,1,1,0,1
15645956,452,3,1,1,0,0
15651713,684,6,1,1,0,0
15737265,728,6,1,0,0,0
15687310,783,9,2,1,0,0
15607347,734,5,1,0,0,1
15698321,648,3,2,1,1,0
15657812,688,1,2,1,1,0
15569187,680,9,2,0,0,0
15681562,516,2,2,1,1,0
15615456,680,10,1,1,0,1
15589793,604,8,1,1,0,1
15781884,624,9,2,0,1,0
15675190,623,10,2,0,1,0
15600734,624,5,2,1,1,0
15779176,565,3,3,0,1,1
15605286,565,4,2,1,1,1
15674922,710,6,1,1,1,1
15737506,645,6,1,0,0,0
15780514,707,8,1,1,0,0
15623647,655,1,1,1,0,0
15668472,705,5,2,0,0,0
15692416,358,8,3,1,0,1
15771139,578,8,2,1,0,0
15738318,800,5,1,1,0,1
15772243,612,9,1,0,0,1
15638463,681,8,1,1,1,0
15598088,559,5,2,1,1,0
15693468,488,9,1,0,0,0
15671930,717,5,2,1,1,0
15762268,666,10,1,1,0,0
15780954,582,4,2,1,0,0
15700174,733,0,1,0,0,0
15635728,693,4,2,0,0,0
15679283,694,4,2,1,0,0
15591386,622,5,2,1,0,0
15694192,598,6,2,0,0,0
15585901,717,1,3,0,0,1
15792329,494,5,2,1,0,0
15635597,644,8,2,1,1,0
15775880,554,9,2,1,1,0
15630913,476,1,1,0,1,0
15756680,667,6,1,1,0,0
15587913,748,4,2,1,0,0
15737605,531,1,2,1,1,0
15627876,719,9,1,1,0,1
15772601,845,2,2,0,0,0
15758606,738,4,1,0,1,1
15657107,563,8,1,1,0,1
15622454,695,0,1,1,1,0
15775803,841,1,2,0,1,0
15570859,626,2,2,1,1,0
15748381,613,6,2,1,1,0
15787189,824,8,3,0,0,1
15666055,705,7,1,1,0,1
15617648,584,5,2,1,1,0
15755678,534,2,2,0,0,1
15624781,672,1,2,1,1,0
15779497,603,5,1,1,1,0
15567399,633,3,1,1,1,0
15613656,842,1,1,1,1,0
15734311,661,3,2,1,1,0
15657214,601,2,2,0,1,0
15799350,632,0,1,0,1,0
15729970,684,8,1,0,1,0
15725835,785,3,2,0,1,1
15745543,687,7,2,1,0,0
15727384,705,10,1,0,1,1
15666916,639,6,2,1,0,0
15732917,729,5,1,1,0,1
15612050,556,8,1,1,1,0
15726267,570,9,2,0,1,0
15780124,841,9,1,0,1,0
15742238,705,4,2,1,0,0
15679024,553,3,1,1,0,0
15715297,779,2,1,1,1,0
15633612,696,4,1,1,1,0
15602929,728,4,1,0,0,0
15696703,691,3,2,1,0,0
15756668,706,3,1,1,1,0
15565779,627,6,1,1,0,0
15795519,716,3,1,0,0,0
15761477,501,4,2,1,0,0
15731890,601,1,1,0,1,0
15633043,545,6,1,0,0,1
15752953,634,9,2,0,0,0
15603088,451,9,2,0,1,0
15606613,655,7,1,1,0,1
15635939,458,9,2,1,0,0
15666043,520,4,2,1,1,0
15746190,624,2,2,0,1,0
15591357,765,3,1,1,1,0
15658716,667,5,3,1,0,1
15679909,665,8,2,1,0,0
15634262,709,4,2,1,1,0
15799825,583,8,2,1,1,0
15756875,782,6,1,0,1,0
15678146,668,7,1,0,0,1
15710743,621,0,1,1,1,1
15595831,579,6,1,1,1,0
15626684,547,5,1,0,1,0
15709846,840,1,1,1,0,0
15635459,667,3,2,1,0,0
15642544,723,5,2,0,1,0
15566494,487,2,2,1,0,0
15655238,668,9,2,0,0,0
15733429,520,8,2,1,1,0
15814536,549,2,2,0,0,0
15771702,567,5,2,1,0,0
15723008,720,1,2,1,1,1
15797160,492,8,1,1,1,1
15792222,712,1,2,0,0,0
15644765,689,4,1,0,1,0
15610686,850,8,1,0,0,1
15730868,747,5,2,1,1,0
15705991,469,9,1,0,0,0
15577078,539,6,1,1,1,1
15679550,743,9,2,1,0,0
15787655,707,3,2,1,0,0
15668081,581,4,2,1,1,0
15747980,737,6,2,1,0,0
15710295,445,6,2,1,0,0
15724443,703,3,1,0,1,0
15571305,588,1,1,1,0,1
15569503,765,6,2,1,1,0
15581840,626,8,2,1,0,0
15772262,545,9,1,1,1,0
15767794,744,9,1,1,1,0
15629338,658,2,1,1,0,1
15790379,629,8,1,1,1,0
15750684,719,4,1,1,0,1
15697214,686,5,2,1,1,0
15711015,743,4,2,1,1,0
15573309,626,2,2,1,1,0
15805303,661,1,1,1,0,1
15741385,710,9,1,1,1,0
15780254,654,6,1,0,0,1
15744843,569,6,1,0,0,0
15815626,640,2,2,1,1,1
15784736,562,6,1,1,0,0
15813412,721,3,1,1,0,1
15809143,456,9,1,1,1,0
15617617,811,7,2,1,1,0
15779738,534,1,1,1,1,0
15668669,423,5,1,1,0,1
15687477,594,5,1,1,0,0
15578908,725,0,2,1,1,0
15687658,716,7,2,1,0,1
15615020,595,9,2,0,1,0
15608886,679,1,2,0,0,0
15602551,667,9,2,1,0,0
15672945,661,5,1,1,0,0
15757408,655,3,3,0,1,1
15806132,555,4,1,1,1,0
15813022,531,1,2,0,0,0
15673578,611,7,2,1,0,0
15757916,600,9,2,1,1,0
15689168,531,1,2,0,1,0
15769216,601,2,1,1,0,1
15593295,548,6,1,1,1,0
15804814,759,4,2,1,0,0
15778934,678,8,2,0,1,0
15802351,755,6,2,1,1,0
15630241,594,3,1,1,1,0
15719561,768,5,3,0,0,0
15615096,492,7,2,1,1,0
15659931,637,1,1,1,0,1
15714586,646,3,1,0,1,0
15634949,593,5,2,1,1,0
15589224,596,5,2,0,1,0
15795990,722,10,1,1,1,1
15603216,642,7,2,1,0,0
15631201,472,4,2,1,0,0
15686255,738,6,1,0,0,0
15746594,732,8,1,1,0,0
15718893,404,4,1,1,0,1
15671609,701,7,2,1,0,0
15652540,683,2,2,0,1,0
15774857,460,7,2,1,0,1
15791836,690,5,2,1,0,0
15651554,618,4,1,1,1,1
15583576,671,2,1,0,1,0
15732740,765,9,1,0,0,0
15723320,651,2,2,1,0,0
15603851,704,7,4,0,0,1
15777923,544,6,2,0,1,0
15735719,790,9,2,1,1,0
15703482,710,9,2,1,0,0
15605835,743,8,2,0,1,0
15664881,702,4,1,1,0,0
15757568,704,6,1,1,1,0
15792660,614,2,1,1,0,0
15599722,609,6,2,1,1,1
15726354,688,6,1,1,0,0
15610355,713,1,1,1,0,0
15704284,736,9,1,1,0,1
15621893,727,4,1,1,1,0
15588219,850,1,2,1,0,0
15688619,718,3,2,1,1,0
15765518,643,2,1,1,0,1
15616931,653,8,1,1,0,0
15758372,674,7,2,1,1,1
15782591,690,6,1,1,0,0
15612109,819,9,2,1,1,0
15613712,634,1,2,1,0,0
15639322,633,4,2,1,0,0
15594349,850,5,1,0,1,0
15574167,665,2,1,1,1,0
15811842,630,7,2,1,1,0
15648794,836,4,1,1,0,1
15771211,668,10,1,0,1,0
15588614,753,7,1,1,0,1
15630698,745,9,1,0,1,1
15694200,693,8,1,0,0,1
15721426,606,10,3,0,0,1
15725997,660,6,1,1,0,0
15762138,608,5,2,1,0,0
15750649,744,3,2,1,1,0
15685706,731,7,1,1,1,0
15641835,683,3,1,0,1,0
15586821,727,5,2,0,1,0
15569678,561,6,1,1,0,0
15793842,700,2,1,1,0,0
15667554,605,6,2,1,1,0
15794479,767,8,1,1,1,0
15585041,511,7,2,0,1,0
15780650,667,9,1,1,1,0
15780846,787,1,2,0,1,0
15805260,705,2,1,1,0,1
15621629,773,8,2,1,1,0
15662151,554,4,1,0,1,0
15747174,526,9,2,1,1,0
15651585,661,2,1,1,1,0
15649738,698,0,2,1,1,0
15633108,646,4,1,1,0,0
15769254,757,9,2,0,0,0
15704746,699,2,2,1,1,0
15637644,667,4,2,0,1,0
15609562,774,1,1,1,0,0
15787459,745,3,1,0,0,0
15762902,649,7,2,0,1,0
15738605,634,5,1,1,1,1
15724889,665,9,1,0,1,0
15730735,713,9,2,1,1,0
15689147,652,1,2,1,0,0
15730397,739,1,1,1,1,0
15762169,556,9,2,1,0,1
15589320,699,8,1,1,1,0
15799211,708,8,1,1,1,0
15798310,480,2,1,1,1,0
15609998,700,5,1,1,0,1
15583548,525,6,1,1,0,1
15761763,845,8,1,1,0,0
15764409,613,9,1,1,1,0
15710161,850,2,2,1,1,0
15735246,798,9,2,0,0,1
15791700,773,2,4,1,1,1
15670753,614,2,1,1,1,0
15573876,473,8,2,1,0,0
15770174,762,6,1,1,0,0
15641114,701,8,1,1,1,0
15682435,600,4,2,1,0,0
15751788,850,9,1,1,1,0
15672598,613,9,1,1,1,0
15762803,509,3,2,1,0,0
15812982,509,2,1,0,0,0
15597901,609,1,1,1,1,0
15731507,456,1,1,0,0,0
15809826,728,2,1,1,0,1
15764237,663,9,2,0,0,0
15769917,673,1,3,0,1,0
15641850,717,0,1,1,0,0
15770974,741,8,2,0,0,0
15803749,498,4,2,1,1,1
15684999,850,4,2,0,1,0
15770225,493,9,2,1,1,0
15627484,686,5,1,1,0,0
15610337,666,2,1,1,0,0
15752488,733,9,1,1,1,0
15610056,631,6,2,0,1,0
15806049,714,5,1,1,0,0
15736069,767,6,1,1,0,1
15763662,711,2,2,1,1,0
15615575,722,8,2,1,1,0
15691723,631,9,1,1,0,0
15774098,701,3,2,0,1,0
15750808,790,2,2,1,1,0
15744368,633,6,1,1,1,0
15610594,644,8,2,1,0,0
15756125,757,5,2,1,0,0
15623277,696,8,2,1,1,0
15795954,746,2,1,1,0,0
15671969,649,8,2,1,0,0
15791268,565,0,1,0,0,0
15713655,720,10,2,1,1,1
15633930,648,6,2,1,0,1
15712849,632,3,1,0,0,1
15639077,622,2,3,1,0,1
15808784,835,2,2,1,1,0
15648577,493,3,1,1,1,1
15670345,785,6,1,0,0,0
15633112,681,3,2,1,0,1
15714397,621,2,2,1,1,0
15780038,756,6,1,1,0,1
15756305,515,6,2,1,1,0
15578799,625,10,1,1,1,1
15800326,717,6,2,1,0,0
15785485,595,2,1,0,1,0
15783958,539,1,2,0,0,0
15727546,762,9,2,1,1,0
15739576,706,8,2,1,1,0
15631333,677,8,1,1,0,0
15604782,733,7,1,0,1,0
15589643,684,7,1,1,1,0
15585533,679,6,1,0,1,0
15681506,478,1,2,1,1,0
15630551,696,2,1,1,1,0
15698349,686,4,2,1,1,0
15776631,466,5,1,0,1,0
15762216,686,4,2,1,0,0
15623927,576,9,2,1,1,0
15681402,763,1,1,1,1,0
15586264,572,2,1,1,0,1
15594685,757,2,2,0,0,0
15812945,582,0,1,1,1,0
15734628,623,5,2,1,0,0
15629323,617,4,2,1,0,1
15666823,425,4,2,1,0,0
15777553,659,9,1,1,0,1
15613097,605,4,2,0,1,0
15622217,538,8,2,0,0,1
15703588,665,5,2,1,0,0
15570835,491,4,1,1,1,1
15679299,726,7,1,0,1,0
15808044,580,9,3,1,0,1
15579208,550,6,2,1,1,0
15684951,542,2,2,1,0,1
15667620,732,6,2,1,0,0
15582960,473,5,1,0,1,0
15590730,745,9,2,1,0,0
15763747,732,7,2,1,1,0
15778320,848,5,1,0,0,0
15642787,572,1,1,0,0,0
15624633,702,9,1,1,1,0
15766765,664,7,1,1,0,0
15783615,630,3,4,1,1,1
15640161,618,5,2,0,0,0
15619889,556,4,1,1,0,0
15579166,619,7,1,1,1,0
15789097,644,8,2,0,1,1
15674880,658,2,2,1,0,0
15778157,598,8,2,1,0,0
15779064,677,2,2,1,1,0
15801265,689,0,1,1,0,1
15589204,591,9,1,1,0,0
15664543,699,7,1,0,1,1
15582714,749,9,1,0,1,1
15797595,709,9,1,1,1,0
15614034,607,2,2,1,1,0
15763171,650,2,1,1,1,0
15647266,651,10,1,1,0,0
15757577,676,8,2,1,1,0
15736656,723,4,2,0,1,0
15635078,714,0,1,0,1,0
15680141,759,7,1,1,1,0
15576945,582,0,1,1,0,0
15602034,697,2,1,1,0,0
15732020,610,6,2,0,1,0
15611029,488,4,1,1,0,0
15621210,599,9,1,1,1,1
15569222,781,6,1,1,1,0
15664639,645,9,1,0,0,0
15724223,545,5,1,0,0,1
15644621,597,9,2,1,0,0
15756056,561,3,2,1,0,0
15700353,662,6,2,1,0,0
15624388,649,5,1,1,1,1
15627212,630,2,1,1,1,0
15648005,672,2,2,1,1,0
15681446,636,9,1,1,1,0
15775888,593,5,1,1,1,0
15749019,545,6,2,1,1,0
15709928,567,1,2,1,0,0
15784676,583,6,2,1,0,0
15748116,681,2,1,1,1,0
15612193,762,10,2,1,0,0
15762984,648,7,2,0,0,0
15613713,644,5,1,1,1,0
15664204,706,2,2,1,1,0
15639415,850,3,1,1,0,0
15806332,484,5,2,1,1,0
15614929,508,0,2,1,0,0
15695492,439,6,1,1,0,0
15635972,484,8,2,1,0,0
15616380,803,1,2,0,0,0
15581440,724,6,2,1,1,1
15654390,640,7,1,1,0,1
15660688,701,9,2,0,0,0
15806307,537,3,2,1,1,0
15647975,651,5,1,0,0,0
15595728,523,0,1,0,0,1
15735388,717,7,2,1,0,0
15788535,593,5,1,1,0,0
15765902,706,5,2,1,1,0
15642345,714,4,1,1,0,1
15641250,794,9,1,1,0,0
15706163,518,4,1,0,0,1
15746708,589,7,1,1,0,1
15775203,824,3,1,0,0,0
15787907,719,5,3,1,0,1
15646764,617,3,2,1,0,1
15678284,651,7,3,1,0,1
15726791,637,2,1,1,1,1
15813144,554,7,2,1,0,0
15669342,731,2,2,1,0,0
15710366,569,1,1,1,1,1
15614934,625,4,1,1,0,0
15588701,592,4,2,1,0,0
15665438,669,1,1,0,1,0
15644896,663,3,1,1,1,0
15670205,518,5,1,1,0,0
15635776,686,5,2,1,1,0
15791053,709,4,1,1,1,1
15644005,571,9,2,0,1,0
15796343,707,2,2,0,0,0
15751057,701,5,1,0,0,0
15623430,672,9,2,1,0,0
15682600,620,9,1,1,0,1
15769312,557,10,2,1,1,0
15708212,648,7,1,1,0,1
15650258,479,2,1,1,0,0
15604345,730,9,1,1,1,0
15578297,737,1,1,1,0,1
15671789,616,3,2,1,0,0
15726186,639,4,2,1,0,0
15764618,815,6,1,1,1,0
15730738,786,9,2,1,1,0
15637650,549,9,2,0,1,0
15606267,622,4,1,1,1,0
15625904,624,9,2,0,0,0
15654463,841,4,2,1,0,0
15774151,614,7,1,0,0,1
15693259,676,1,1,1,1,0
15642468,697,9,2,0,0,0
15758531,732,10,2,1,0,0
15728352,623,4,1,0,0,0
15637240,541,4,2,1,0,0
15595588,773,4,2,0,1,0
15778395,762,4,2,1,0,1
15711825,655,1,2,1,0,0
15599251,602,7,2,1,0,0
15570004,850,3,2,1,0,0
15656912,649,4,1,1,1,0
15657342,850,4,1,1,0,1
15716284,543,9,2,1,1,0
15672374,672,8,1,0,0,1
15732476,600,3,2,0,1,0
15747724,671,10,1,1,0,0
15633877,706,8,1,1,1,0
15672516,541,7,2,1,0,0
15607827,711,4,2,1,1,0
15751336,630,3,2,0,1,0
15646539,531,3,1,1,0,0
15756901,641,4,2,0,1,0
15809286,631,8,2,0,0,1
15759021,685,9,1,1,0,0
15725039,702,8,1,1,1,0
15579130,708,0,1,1,0,1
15754112,653,7,2,1,1,0
15735522,654,2,2,0,0,0
15613326,596,1,1,1,0,0
15739502,549,9,2,1,1,0
15670914,754,2,2,1,0,0
15604073,815,8,1,1,1,0
15806027,556,9,1,1,0,1
15574886,706,6,1,1,1,0
15707120,850,9,1,1,0,0
15800845,732,8,1,1,1,0
15603914,614,6,1,1,1,1
15722765,580,0,1,0,1,0
15783305,593,7,1,1,0,0
15574842,653,2,3,1,1,0
15607837,746,4,1,1,1,0
15714877,662,10,2,1,0,0
15782941,573,2,2,1,1,0
15630167,684,4,1,1,1,0
15759038,793,3,1,1,0,0
15661821,798,5,1,1,1,1
15728006,524,2,1,1,0,0
15712176,816,8,2,1,1,0
15689351,742,4,1,0,1,1
15782247,540,4,3,1,1,1
15769064,537,3,1,1,0,1
15718153,759,6,1,1,1,0
15613189,774,2,1,1,0,1
15661734,608,8,2,1,0,0
15592645,704,4,2,0,0,0
15768387,581,8,2,0,0,0
15792525,628,1,1,1,1,1
15586976,566,6,1,1,0,1
15790659,701,7,2,0,1,0
15691446,735,10,2,1,1,0
15772632,680,1,2,1,0,0
15706587,560,0,2,0,1,0
15572461,663,4,2,0,0,0
15654409,665,5,1,1,1,0
15568025,758,8,1,1,1,0
15715769,621,2,1,0,1,0
15667458,764,10,1,1,0,0
15567980,537,5,1,0,1,1
15679294,589,10,2,1,0,0
15606507,555,5,2,1,0,0
15578825,734,0,1,1,0,0
15619935,783,9,1,1,1,0
15636089,678,1,1,0,0,1
15727490,661,5,1,0,1,1
15591766,607,4,1,0,1,0
15641629,537,1,2,0,1,0
15813303,513,10,2,1,1,0
15756920,576,9,1,0,0,1
15726403,660,1,1,1,0,1
15592765,637,8,1,1,1,0
15704442,672,9,4,1,1,1
15641136,629,2,2,0,1,0
15725818,583,4,1,1,1,0
15612071,763,10,1,0,1,0
15719809,516,3,2,0,0,0
15716518,617,4,2,0,0,0
15742210,700,9,1,1,1,0
15630617,727,6,1,1,1,1
15720838,689,3,1,0,1,0
15595537,626,9,2,1,0,0
15623196,686,6,1,1,1,0
15679249,351,4,1,1,0,1
15693199,739,8,2,1,0,1
15661219,627,10,2,1,0,0
15617136,451,9,1,1,1,0
15760294,512,8,1,1,0,1
15652808,774,5,1,1,0,0
15657139,652,8,2,0,1,0
15803790,638,2,2,1,1,0
15764105,475,1,2,1,0,0
15672610,567,4,1,0,0,0
15766896,750,3,2,1,0,0
15587735,850,6,1,1,1,0
15659501,753,6,1,0,1,0
15745001,683,7,2,1,0,0
15651140,710,3,1,1,0,0
15571148,645,1,2,0,0,0
15776824,714,6,1,1,1,0
15633141,696,4,1,1,0,0
15764174,612,4,2,1,1,0
15778155,520,3,1,1,1,1
15715920,782,10,1,1,1,0
15671917,666,5,1,1,1,0
15666548,466,2,3,1,0,1
15625623,567,4,2,0,1,0
15748123,613,3,2,1,1,0
15648735,718,8,2,1,1,0
15634974,614,8,4,0,1,1
15713378,711,10,2,0,0,0
15753370,691,5,1,1,0,0
15782659,527,0,1,1,0,0
15583364,476,6,1,0,0,0
15625942,619,0,2,0,0,0
15720284,607,4,1,0,0,0
15679642,695,8,2,1,1,0
15628007,653,1,2,0,0,0
15661974,677,2,1,1,1,0
15689341,655,10,4,1,0,1
15607993,625,2,1,1,1,0
15693267,679,7,1,1,0,0
15769522,734,1,1,1,1,0
15755825,666,10,2,1,0,0
15598175,592,4,2,1,0,0
15744327,564,4,1,1,0,1
15798666,814,6,2,1,1,0
15577064,592,2,2,1,0,0
15759436,758,2,3,1,1,1
15690231,612,0,2,1,1,0
15751561,498,7,1,1,0,1
15739068,638,4,2,1,1,0
15758056,558,1,2,0,0,0
15742269,756,1,2,1,0,0
15726490,782,4,1,1,1,1
15738411,505,10,1,0,1,0
15727919,671,6,2,0,0,0
15709396,801,6,2,1,1,0
15654106,604,8,2,0,1,0
15621653,716,10,1,1,1,0
15598086,624,3,1,1,0,1
15752300,607,4,1,1,1,0
15658693,827,2,2,0,1,0
15631838,606,5,2,0,1,0
15803804,717,5,1,1,0,0
15578809,651,1,2,0,0,1
15752026,691,3,1,0,1,1
15723706,573,0,1,1,0,0
15752838,723,6,2,1,1,0
15569571,584,6,2,1,0,1
15769703,550,8,1,0,0,1
15679770,611,3,4,0,1,1
15791102,549,9,3,1,1,1
15655192,850,1,2,0,1,0
15709487,668,5,2,0,0,0
15687130,686,0,1,1,1,0
15755178,660,1,3,1,1,1
15634772,682,0,1,0,1,0
15617197,524,4,2,1,1,1
15631240,645,8,2,1,1,1
15784301,850,0,2,1,0,0
15631310,537,3,1,1,1,0
15756560,599,7,2,1,0,0
15732270,727,8,1,1,1,1
15739357,756,2,1,0,0,0
15771540,755,9,1,1,0,0
15567486,634,4,2,1,1,0
15714634,837,4,2,1,0,0
15727021,727,8,2,1,1,0
15650670,567,2,2,1,0,0
15711834,650,6,1,0,0,1
15729763,655,1,1,1,1,0
15646566,763,9,1,0,1,0
15645463,843,5,2,1,1,0
15672144,667,6,1,1,1,1
15596088,705,4,2,0,1,0
15614878,660,6,1,1,1,0
15635240,553,1,2,0,0,0
15775905,612,6,1,1,1,1
15700657,641,2,1,1,0,0
15611905,513,5,1,1,0,0
15652527,680,7,1,0,1,0
15785865,711,9,2,1,1,0
15645942,689,2,2,1,1,0
15688691,665,9,2,0,1,1
15592736,551,5,1,1,0,1
15673529,645,4,2,1,0,0
15724145,616,8,1,1,0,0
15704629,582,1,1,0,1,0
15597896,365,0,1,1,0,1
15731790,697,6,1,1,1,1
15634719,704,0,2,1,0,0
15703205,656,5,2,1,1,0
15567333,712,7,2,1,0,0
15754537,748,0,1,0,0,0
15612030,724,9,2,1,1,0
15573242,691,6,1,1,1,0
15601892,563,8,2,0,1,0
15663885,741,5,1,1,1,0
15701096,778,8,1,1,0,0
15710450,848,7,1,1,1,0
15790846,634,2,1,1,1,0
15658956,505,6,2,1,1,0
15755223,692,7,2,0,0,0
15787318,537,6,1,1,0,1
15737310,633,10,1,1,0,0
15763665,833,4,2,0,0,0
15668818,592,2,1,1,1,0
15765812,587,1,2,1,1,0
15704844,550,7,1,0,1,0
15744582,680,10,3,1,0,1
15616700,622,9,2,1,1,0
15683521,594,0,2,1,0,0
15583049,643,7,1,0,1,0
15643752,540,5,1,1,0,0
15620398,635,5,2,1,0,0
15715707,657,3,2,1,1,0
15814209,814,1,1,1,0,0
15733768,600,1,1,1,1,0
15755242,682,2,1,1,1,0
15729412,682,4,1,1,1,0
15746564,566,3,1,1,1,0
15588446,550,3,2,0,0,0
